ID|Name|Description|Brand|Category|Link|ImageLink|Price|SalePrice|Availability|Rating|ReleaseDate
2475|Fort Knox Milk Chocolate Gold Coins Candy: 180-Piece Tub|"<br><p id=""longDescription""></p> <div>Who says money can't buy happiness?! Make your mouth joyful with these yummy chocolate coins. Golden foils en-wrap milk chocolate coins with all-American insignias!<br><br><b>Coin Diameter:</b> 1 1/2 Inch<br><br> Unit Price = $0.20/coin.<br><br> Display tub contains 180 Fort Knox Milk Chocolate Gold Coins Candy.<br><br> Made in Holland.<br><br> Shipping Weight ~ 3 lbs. Kosher Certified.</div>"|Canary|Metallic Foil Wrapped Chocolates|http://canary.dev/products/2475|http://www.candywarehouse.com//assets/item/regular/fort-knox-milk-chocolate-gold-coins-125633-box2.jpg|36.0||Y|3|1996-07-03 19:27:04
2543|Fralinger's Salt Water Taffy Candy: 5LB Bag|"<br><p id=""longDescription"">Atlantic City's own Salt Water Taffy! Sixteen(16) delicious flavors: <b>Chocolate, Vanilla, Banana, Lemon, Lime, Licorice, Molasses, Molasses Mint, Orange, Peach, Peanut Butter, Peppermint, Root Beer, Spearmint, Strawberry, and Teaberry.</b><br><br>Creamy taste and smoothness have been the difference that has made Fralinger's the first choice in taffy for over 100 years.<br><br>There are approximately 50 pieces per pound.<br><br>Unit Price = $7.90/lb.<br><br>Bag contains 5 pounds of Fralinger's Salt Water Taffy Candy Assortment.<br><br>Made in the USA.<br><br>Shipping Weight ~ 6 lbs. Kosher Certified.</p>"|Canary|Taffy|http://canary.dev/products/2543|http://www.candywarehouse.com//assets/item/regular/image-125638.jpg|39.5||Y|5|2000-02-04 18:42:17
2301|French Burnt Peanuts Candy: 5LB Bag|"<br><p id=""longDescription""></p> <div>Fresh and crunchy Spanish peanuts featuring a red prickly candy coating. An old time classic!<br><br> There are approximately 410 pieces per pound.<br><br> Unit Price = $3.90/lb.<br><br> Bag contains 5 pounds of French Burnt Peanuts Candy.<br><br> Made in the USA.<br><br> Shipping Weight ~ 6 lbs. Kosher Certified.</div>"|Canary|Bulk Unwrapped Candy|http://canary.dev/products/2301|http://www.candywarehouse.com//assets/item/regular/french-burnt-peanuts-candy-127995-ff.jpg|19.5||Y|4|2000-04-17 02:28:46
2811|Fruit Shakers Gum: 850-Piece Case|"<br><p id=""longDescription""></p> <div>Delicious fruity gum in the shape of tiny fruits such as Lemons, Watermelons, Oranges, and Plums.<br><br><b>Gum Width:</b> 1 Inch<br><br> Case includes about 850 colorful Fruit Shakers Gumballs.<br> Made in Canada.<br><br> Shipping Weight ~ 19 lbs. Kosher Certified.</div>"|Canary|Bubble Gum Gumballs|http://canary.dev/products/2811|http://www.candywarehouse.com//assets/item/regular/fruit-shakers-gum-125643.jpg|59.5||Y|1|2000-07-22 20:55:16
2813|Fruit Stand 1-Inch Gumballs: 850-Piece Case|"<br><p id=""longDescription""></p> <div>Gourmet gumballs in an assortment of fabulous fruit flavors and bright colors!<br><br><b>Gumball Diameter:</b> 1 Inch<br><br> Case contains 850 pieces of Fruit Stand Gumballs Candy.<br><br> Made in Canada.<br><br> Shipping Weight ~ 16 lbs. Kosher Certified.</div>"|Canary|Bubble Gum Gumballs|http://canary.dev/products/2813|http://www.candywarehouse.com//assets/item/regular/fruit-stand-gumballs.jpg|59.5||Y|3|2008-10-27 21:55:24
2347|Fun Size Mix Variety Stand-Up Pouch: 157-Piece Bag|"<br><p id=""longDescription"">This variety mix means war! And it’s fruit vs. chocolate. A chocolate combat. A fruit-flavor face-off. All in one variety pack. Will the pellets of plain <b>M&amp;M’s</b> get riddled with <b>Skittles</b>? Will the <b>Snickers</b> bust the burst out of <b>Starburst</b>? You decide, when you set your troopers at the piñata and settle the score, once and for all.<br><br>Bag contains 157 Fun Size Candy Treats.<br><br>Shipping Weight ~ 6 lbs. Kosher Certified.</p>"|Canary|Candy & Chocolate Mini Packs|http://canary.dev/products/2347|http://www.candywarehouse.com//assets/item/regular/image-130110.jpg|29.5||Y|2|1997-01-12 11:40:04
2350|Fun Size Pop Rocks Candy Packs: 240-Piece Case|"<br><p id=""longDescription""></p> <div>Bang! Pop! Fizzle! No, it's not Chem Lab…it’s Pop Rocks! Invented in a top secret laboratory in the 1950's to create an entertaining candy experience, Pop Rocks, with their bits of carbonation, activate a true party in your mouth! They also make an awesome topping for ice cream or an explosive substitute for salt along the rim of a Margarita glass!<br><br> One well-traveled <a target=""blank"" href=""http://www.snopes.com/horrors/freakish/poprocks.asp"">urban legend</a> from the 80's reported that ""Little Mikey"", of Life Cereal fame, spontaneously exploded after consuming Pop Rocks and soda. Well, rest assured this little bit of ""Pop Culture"" is completely <b>FALSE.</b> FYI: The actor who played Mikey is very much ALIVE and prefers to remain anonymous. He currently works as an attorney in the New York City area.<br><br><b>Packet Dimensions (Inches):</b> 2 1/2 x 2 1/2<br> ...about half the size of a regular Pop Rocks packet.<br><br> Unit Price = $0.15/pack.<br><br> Case contains 240 Pop Rocks Candy Fun Size Pouches, packaged in 12 bags with 20 pouches each.<br><br> Shipping Weight ~ 4 lbs.</div>"|Canary|Candy & Chocolate Mini Packs|http://canary.dev/products/2350|http://www.candywarehouse.com//assets/item/regular/fun-size-pop-rocks-candy-packs-im-125649.jpg|36.0||Y|4|2003-08-01 14:42:24
2460|Giant 9-Inch Psychedelic Swirl Lollipop|"<br><p id=""longDescription""></p> <div>The largest lollipop of it's kind, this amazing candy creation features a psychedelic rainbow of swirling colors and a fabulous cherry flavor!<br><br><b>Sucker Specifications-</b><br> Net Weight: 24 Ounces<br> Diameter: 9 Inches<br> Thickness: 1/2 Inch<br> Total Length: 17 Inches<br><br> Box contains 1 cellophane wrapped Giant Psychedelic Rainbow Swirl Lollipop. Made in the USA.<br><br> Shipping Weight ~ 4 lbs.<br><br><b>ATTENTION:</b> These suckers are handmade by people.<br> Swirl shape and candy color shade may vary by manufacturing batch.</div>"|Canary|Giant Candy|http://canary.dev/products/2460|http://www.candywarehouse.com//assets/item/regular/image-125669.jpg|29.5||Y|4|1972-12-06 06:38:20
2401|Giant Gumby Gummy Candy|"<br><p id=""longDescription""></p> <div>Go ahead, play with your food! Iconic Claymation superstar Gumby bursts back on the scene in a fun, flavorful form. This yummy giant green apple gummy is certain to win over a new generation with his zany antics and malleable mannerisms. When the legendary Art Clokey brought Gumby and Pokey to life in his ground-breaking animated films of the 1950’s, he borrowed elements of jazz, poetry and sculpture. Little did he know how mass-appealing his artistic vision would be! Way yummier than clay, superstar Gumby’s transformation into tasty gummy candy has kids of all ages cheering. If you have a heart, Gummy Gumby's a part of YOU!<br><br><strong>Gumby Dimensions-</strong><br> Total Length: 6 Inches <br> Total Width: 2 Inches<br><br> Package contains one Giant Gumby Gummy Candy.<br> Made in the USA.<br><br> Shipping Weight ~ 1 lb.</div>"|Canary|Giant Candy|http://canary.dev/products/2401|http://www.candywarehouse.com//assets/item/regular/giant-gumby-131493-im.jpg|9.9||Y|4|1970-02-16 01:30:36
2430|Giant Jawbreaker Lollipops - Assorted Colors: 12-Piece Box|"<br><p id=""longDescription""></p> <div>Giant jawbreakers in assorted colors with a handy stick for greater licking leverage!<br><br> Each jawbreaker center contains powdery candy.<br><br> Unit Price = $3.30/pop.<br><br> Display box contains 12 Psychedelic Jawbreaker Lollipops. <br><br> Shipping Weight ~ 10 lbs.</div>"|Canary|Jawbreakers Candy|http://canary.dev/products/2430|http://www.candywarehouse.com//assets/item/regular/Worlds-Largest-Jawbreaker-Assorted-im-128445.jpg|39.6||Y|2|1972-04-22 11:19:26
2431|Giant Jawbreaker Lollipops - Psychedelic: 12-Piece Box|"<br><p id=""longDescription""></p> <div>Giant psychedelic jawbreakers with a handy stick for greater licking leverage!<br><br> Each jawbreaker center contains powdery candy.<br><br> Unit Price = $3.30/pop.<br><br> Display box contains 12 Psychedelic Jawbreaker Lollipops. <br><br> Shipping Weight ~ 10 lbs.</div>"|Canary|Jawbreakers Candy|http://canary.dev/products/2431|http://www.candywarehouse.com//assets/item/regular/Worlds-Largest-Jawbreaker-psychedelic-im-127938.jpg|39.6||Y|3|1995-08-23 12:04:44
2700|Giant Smarties Candy Rolls: 36-Piece Box|"<br><p id=""longDescription"">A giant version (about 3/4-inch by 4-inch-- WOOAAHHH, enormous!) of the classic Smarties candy rolls.<br><br>Unit Cost = $0.35/roll.<br><br>Display box contains 36 Giant Smarties Candy Rolls.<br><br>Shipping Weight ~ 3 lbs.</p>"|Canary|Sweet Tarts Candy|http://canary.dev/products/2700|http://www.candywarehouse.com//assets/item/regular/image-125692.jpg|12.6||Y|2|1994-06-20 14:15:47
2589|Glass Candy Jar - 1 Gallon: 4-Piece Case|"<br><p id=""longDescription""></p> <div>A classic candy jar design to store your favorite sweets! Don't get caught with your hand not in the candy jar.<br><br><b>Jar Dimensions:</b><br> Height <span style=""color: rgb(255, 0, 0);"">(without lid)</span>: 7.5 Inches<br> Total Height <span style=""color: rgb(255, 0, 0);"">(including lid)</span>: 10 Inches<br> Opening Width: 5.75 Inches<br> Total Width: 7 Inches<br><br> Unit Price = $19.50/jar.<br><br> Case contains 4 old fashioned Glass Candy Jars, each with a capacity of 1 gallon.<br><br> Made in the USA.<br><br> Shipping Weight ~ 22 lbs.</div>"|Canary|Candy Display Equipment & Supplies|http://canary.dev/products/2589|http://www.candywarehouse.com//assets/item/regular/image-130627.jpg|78.0||Y|3|1991-01-07 19:31:24
2590|Glass Candy Jar: 2 Gallon|"<br><p id=""longDescription""></p> <div>A classic candy jar design to store your favorite sweets! Don't get caught with your hand not in the candy jar.<br><br><b>Jar Dimensions:</b><br> Height <span style=""color: rgb(255, 0, 0);"">(without lid)</span>: 10.5 Inches<br> Total Height <span style=""color: rgb(255, 0, 0);"">(including lid)</span>: 13.5 Inches<br> Opening Width: 7.5 Inches<br> Total Width: 9.25 Inches<br><br> Made in the USA.<br><br> Shipping Weight ~ 14 lbs.</div>"|Canary|Candy Display Equipment & Supplies|http://canary.dev/products/2590|http://www.candywarehouse.com//assets/item/regular/image-125701.jpg|29.5||Y|5|1977-06-04 03:13:52
2588|Glass Candy Jars - 1/2 Gallon: 6-Piece Case|"<br><p id=""longDescription""></p> <div>A classic candy jar design to store your favorite sweets! Don't get caught with your hand not in the candy jar.<br><br><b>Jar Dimensions:</b><br> Height <span style=""color: rgb(255, 0, 0);"">(without lid)</span>: 6.25 Inches<br> Total Height <span style=""color: rgb(255, 0, 0);"">(including lid)</span>: 8.5 Inches<br> Opening Width: 4.75 Inches<br> Total Width: 5.75 Inches<br><br> Unit Price = $11.60/jar.<br><br> Case contains 6 old fashioned Glass Candy Jars, each with a capacity of 1/2 gallon.<br><br> Made in the USA.<br><br> Shipping Weight ~ 22 lbs.</div>"|Canary|Candy Display Equipment & Supplies|http://canary.dev/products/2588|http://www.candywarehouse.com//assets/item/regular/image-125702.jpg|69.59999999999999||Y|2|1996-05-17 17:27:10
2587|Glass Penny Candy Jars with Chrome Lids: 4-Piece Case|"<br><p id=""longDescription""></p> <div>Old-fashioned glass penny candy jars with chrome lids.<br> Perfect for displaying your favorite sweets and treats!<br><br><b>Jar Dimensions-</b><br> Height: 8 Inches<br> Depth: 8 Inches<br> Width: 5 Inches<br> Opening Width: 4 Inches<br><br> Unit Price = $14.50/jar.<br><br> Case contains 4 One Gallon Glass Candy Jars.<br><br> Made in the USA.<br><br> Shipping Weight ~ 20 lbs.</div>"|Canary|Candy Display Equipment & Supplies|http://canary.dev/products/2587|http://www.candywarehouse.com//assets/item/regular/icon-125703.jpg|58.0||Y|5|1972-08-04 20:42:21
2539|Glitterati Petite Deceit Sugar Free Fruit Assortment: 1500-Piece Bag|"<br><p id=""longDescription""></p> <div>These miniature PETITE DECEIT candies taste so good, chances are you won't even know they're Sugar Free. And, with 50% fewer calories than regular hard candies and 1 gram net effective carbs, they're ideal for anyone on a sugar restricted diet or simply counting their calories. Add the fact that PETITE DECEIT are just 2 calories each and you have the perfect choice for guilt free enjoyment.<br> Assortment includes 6 fabulous fruit flavors:<br> Strawberry, Orange, Grape, Lemon, Blue Raspberry, and Apple.<br><br><b>Sweeteners:</b><br> Acesulfame Potassium, Aspartame, Hydrogenated Starch, Hydrolysate<br><br> Bag contains 1,500 pieces of Glitterati Petite Deceit Sugar Free Deluxe Hard Candy. Made in Italy.<br><br> Shipping Weight ~ 4 lbs.<br><br> ATTENTION: Consumption of sugar-free products can produce a mild laxative effect. We recommend starting with a small serving size.</div>"|Canary|Sugar Free Candy|http://canary.dev/products/2539|http://www.candywarehouse.com//assets/item/regular/image-125710.jpg|72.0||Y|1|1971-02-16 10:57:21
2538|GoLightly Sugar Free Fruity Chews: 3LB Bag|"<br><p id=""longDescription""></p> <div>Delightful sugar free chews bursting with fruity flavors!<br><br><b>Sweeteners:</b> Hydrogenated Starch Hydrolysate, Sucralose(Splenda)<br><br> There are approximately 68 pieces per pound.<br><br> Unit Price = $7.90/lb.<br><br> Bag contains 3 pounds of GoLightly Sugar Free Assorted Flavor Fruit Chews Candy. Made in the USA.<br><br> Shipping Weight ~ 4 lbs. Kosher Certified &amp; Gluten Free!<br><br> ATTENTION: Consumption of sugar-free products can produce a mild laxative effect. We recommend starting with a small serving size.</div>"|Canary|Sugar Free Candy|http://canary.dev/products/2538|http://www.candywarehouse.com//assets/item/regular/image-125735.jpg|23.7||Y|5|1991-11-11 01:07:27
2751|GoNaturally Honey Organic Hard Candy: 5LB Bag|"<br><p id=""longDescription""></p> <div>The perfect little candies for the health conscious candy lover! These delicious hard sweets are flavored with all natural honey and twist wrapped.<br><br><b>- No Artificial Flavor<br> - No Artificial Color<br> - Gluten Free<br> - Made by Hand in the USA</b><br><br> There are approximately 100 pieces per pound.<br><br> Unit Price = $12.90/lb.<br><br> Bag contains 5 pounds of GoNaturally Honey Organic Hard Candy.<br> Made in the USA.<br><br> Shipping Weight ~ 6 lbs.</div>"|Canary|All Natural & Organic Candy|http://canary.dev/products/2751|http://www.candywarehouse.com//assets/item/regular/image-127028.jpg|64.5||Y|1|1998-02-27 21:29:28
2753|GoNaturally Organic Apple Hard Candy: 5LB Bag|"<br><p id=""longDescription""></p> <div>The perfect little candies for the health conscious candy lover! These delicious hard sweets are flavored with all natural apple juice and twist wrapped in green.<br><br><b>- No Artificial Flavor<br> - No Artificial Color<br> - Gluten Free<br> - Made by Hand in the USA</b><br><br> There are approximately 100 pieces per pound.<br><br> Unit Price = $12.90/lb.<br><br> Bag contains 5 pounds of GoNaturally Green Apple Organic Hard Candy.<br> Made in the USA.<br><br> Shipping Weight ~ 6 lbs.</div>"|Canary|All Natural & Organic Candy|http://canary.dev/products/2753|http://www.candywarehouse.com//assets/item/regular/image-127041.jpg|64.5||Y|2|1972-01-30 01:32:12
2754|GoNaturally Organic Ginger Hard Candy: 5LB Bag|"<br><p id=""longDescription""></p> <div>The perfect little candies for the health conscious candy lover! These delicious hard sweets are flavored with all natural ginger and twist wrapped in light brown.<br><br><b>- No Artificial Flavor<br> - No Artificial Color<br> - Gluten Free<br> - Made by Hand in the USA</b><br><br> There are approximately 100 pieces per pound.<br><br> Unit Price = $12.90/lb.<br><br> Bag contains 5 pounds of GoNaturally Ginger Organic Hard Candy.<br> Made in the USA.<br><br> Shipping Weight ~ 6 lbs.</div>"|Canary|All Natural & Organic Candy|http://canary.dev/products/2754|http://www.candywarehouse.com//assets/item/regular/image-127025.jpg|64.5||Y|3|1996-10-15 18:38:19
2750|GoNaturally Organic Hard Candy Assortment: 5LB Bag|"<br><p id=""longDescription""></p> <div>Candy made the way nature intended it! Each piece is twist wrapped and labeled with the flavor. Assortment may include up to 6 fabulous flavors: <b>Apple, Ginger, Cherry, Honey, Pomegranate, and Honey Lemon.</b><br><br><b>- No Artificial Flavor<br> - No Artificial Color<br> - Gluten Free<br> - Made by Hand in the USA</b><br><br> There are approximately 100 pieces per pound.<br><br> Unit Price = $12.90/lb.<br><br> Bag contains 5 pounds of GoNaturally Organic Hard Candy Assortment.<br> Made in the USA.<br><br> Shipping Weight ~ 6 lbs.</div>"|Canary|All Natural & Organic Candy|http://canary.dev/products/2750|http://www.candywarehouse.com//assets/item/regular/image-128894.jpg|64.5||Y|4|1978-06-16 09:19:25
2755|GoNaturally Pink Pomegranate Organic Hard Candy: 5LB Bag|"<br><p id=""longDescription""></p> <div>The perfect little candies for the health conscious candy lover! These delicious hard sweets are flavored with all natural pomegranate juice and twist wrapped in pink.<br><br> There are approximately 100 pieces per pound.<br><br><b>- No Artificial Flavor<br> - No Artificial Color<br> - Gluten Free</b><br><br> Unit Price = $12.90/lb.<br><br> Bag contains 5 pounds of wrapped GoNaturally Pomegranate Organic Hard Candy. Made in the USA.<br><br> Shipping Weight ~ 6 lbs.</div>"|Canary|All Natural & Organic Candy|http://canary.dev/products/2755|http://www.candywarehouse.com//assets/item/regular/image-127040.jpg|64.5||Y|5|2009-01-17 06:43:53
2752|GoNaturally Red Cherry Organic Hard Candy: 5LB Bag|"<br><p id=""longDescription""></p> <div>The perfect little candies for the health conscious candy lover! These delicious hard sweets are flavored with all natural cherry and twist wrapped in red.<br><br><b>- No Artificial Flavor<br> - No Artificial Color<br> - Gluten Free<br> - Made by Hand in the USA</b><br><br> There are approximately 100 pieces per pound.<br><br> Unit Price = $12.90/lb.<br><br> Bag contains 5 pounds of GoNaturally Red Cherry Organic Hard Candy.<br> Made in the USA.<br><br> Shipping Weight ~ 6 lbs.</div>"|Canary|All Natural & Organic Candy|http://canary.dev/products/2752|http://www.candywarehouse.com//assets/item/regular/image-127027.jpg|64.5||Y|2|1995-11-02 21:08:10
2756|GoNaturally Yellow Lemon Organic Hard Candy: 5LB Bag|"<br><p id=""longDescription""></p> <div>The perfect little candies for the health conscious candy lover! These delicious hard sweets are flavored with all natural lemon and twist wrapped in yellow.<br><br><b>- No Artificial Flavor<br> - No Artificial Color<br> - Gluten Free<br> - Made by Hand in the USA</b><br><br> There are approximately 100 pieces per pound.<br><br> Unit Price = $12.90/lb.<br><br> Bag contains 5 pounds of GoNaturally Honey Lemon Organic Hard Candy in Yellow Wrappers.<br><br> Shipping Weight ~ 6 lbs.</div>"|Canary|All Natural & Organic Candy|http://canary.dev/products/2756|http://www.candywarehouse.com//assets/item/regular/image-127026.jpg|64.5||Y|1|1982-10-17 16:09:12
2476|Gold Foiled Chocolate Coins in Mesh Bags: 24-Piece Display|"<br><p id=""longDescription""></p> <div>Pocket change never tasted so good! This metallic gold foiled milk chocolate money is packaged in nifty mesh bags in an assortment of two United States currency designs:</div> <div><b>Half Dollars</b></div> <div><b>Quarters</b></div> <div> <br> Unit Price = $1.00/bag.<br><br> Display box contains 24 Gold Foiled Milk Chocolate Coins in Mesh Bags, each with a net weight of 0.625 ounce.<br><br> Shipping Weight ~ 2 lbs. Kosher Certified.</div>"|Canary|Metallic Foil Wrapped Chocolates|http://canary.dev/products/2476|http://www.candywarehouse.com//assets/item/regular/image-128522.jpg|24.0||Y|5|1984-06-09 01:25:51
2610|Goobers King Size Packs: 18-Piece Box|"<br><p id=""longDescription"">Classic Goobers packed in king size packs! <br><br>Unit Price = $2.00/pack.<br><br>Display box contains 18 Goobers King Size packs, each with a net weight of 3.5 ounces.<br><br>Shipping Weight ~ 5 lbs.</p>"|Canary|Theater / King Size Candy Packs|http://canary.dev/products/2610|http://www.candywarehouse.com//assets/item/regular/image-128496.jpg|36.0||Y|3|2008-02-27 15:32:00
2747|Goody Good Stuff Strawberry Cream Gummy Berries: 2.65LB Box|"<br><p id=""longDescription""></p> <div>These red and white Strawberry Cream gummy treats are smooth, creamy and delicious. Plump and juicy like real berries, they're also 100% vegetarian and made from only the finest natural ingredients including fruit juices and extracts.</div> <ul><b> <ul> <li>Vegetarian</li> <li>All Natural Colors and Flavors</li> <li>Gluten Free</li> <li>Dairy Free</li> <li>Fat Free</li> <li>Gelatin Free</li> </ul></b></ul> <div>There are approximately 400 pieces per pound.<br><b>Gummy Dimensions (Inches):</b> 0.5 x 0.5 x 0.25<br><br> Unit Price = $3.00/bag<br><br> Case contains 12 Goody Good Stuff Strawberry Cream Gummy Berries Candy Bags, each with a net weight of 3.5 ounces. Made in England.<br><br> Shipping Weight ~ 4 lbs. Kosher Certified.</div>"|Canary|All Natural & Organic Candy|http://canary.dev/products/2747|http://www.candywarehouse.com//assets/item/regular/image-130245.jpg|36.0||Y|4|1973-08-20 11:16:10
2748|Goody Good Stuff Tropical Fruit Gummy Candy: 2.65LB Box|"<br><p id=""longDescription""></p> <div>Made from only the finest natural ingredients, these tropical fruit favored gummies are 100% vegetarian and seriously yummy.</div> <ul><b> <ul> <li>Vegetarian</li> <li>All Natural Colors and Flavors</li> <li>Gluten Free</li> <li>Dairy Free</li> <li>Fat Free</li> <li>Gelatin Free</li> </ul></b></ul> <div>There are approximately 100 pieces per pound.<br><b>Pineapple Dimensions (Inches):</b> 1 x 0.5 x 0.25<br><br> Unit Price = $3.00/bag<br><br> Case contains 12 Goody Good Stuff Tropical Fruit Gummy Candy Bags, each with a net weight of 3.5 ounces. Made in England.<br><br> Shipping Weight ~ 4 lbs. Kosher Certified.</div>"|Canary|All Natural & Organic Candy|http://canary.dev/products/2748|http://www.candywarehouse.com//assets/item/regular/image-130246.jpg|36.0||Y|3|1993-06-19 03:51:28
2414|Gourmet 12-Flavor Gummy Bears: 5LB Bag|"<br><p id=""longDescription""></p> <div>High-brow bears with sophisticated fruity flavors, these delicious candy creatures are not your everyday gummy bear. Featuring an assortment of 12 gourmet flavors, you'll want to save these sweets for your favorite friends and family, and hide them from that crazy uncle who sometimes stops by to snack. Made with real fruit juice!<br><br><b>Flavors include: Orange, Pineapple, Apple, Watermelon, Lemon, Cherry, Banana, Lime, Strawberry, Raspberry, Grapefruit, and Grape.</b><br><br> There are approximately 145 pieces per pound.<br><b>Bear Height:</b> 3/4 Inch<br><br> Unit Price = $3.90/lb.<br><br> Bag contains 5 pounds of World's Best Gummis Gourmet 12-Flavors Gummy Bears Candy. Made in the USA.<br><br> Shipping Weight ~ 6 lbs.</div>"|Canary|Gummy & Jelly Candy|http://canary.dev/products/2414|http://www.candywarehouse.com//assets/item/regular/Gourmet-12flavor-gummybears-ff-125747.jpg|19.5||Y|3|1997-01-07 09:16:25
2276|Gourmet Milk Chocolate Almonds: 10LB Case|"<br><p id=""longDescription""></p> <div>The finest, freshest California almonds are smothered in rich milk chocolate to create these decadent delights!<br><br> There are approximately 80 pieces per pound.<br><strong>Candy Length:</strong> 1.25 Inch<br><br> Unit Price = $6.95/lb.<br><br> Case contains 10 pounds of Gourmet Milk Chocolate Covered Almonds. Made in the USA.<br><br> Shipping Weight ~ 11 lbs. Kosher Certified.</div>"|Canary|Bulk Chocolates|http://canary.dev/products/2276|http://www.candywarehouse.com//assets/item/regular/milk-chocolate-covered-almonds-125751.jpg|69.5||Y|1|1970-02-21 07:34:57
2278|Gourmet Milk Chocolate Cashews: 10LB Case|"<br><p id=""longDescription"">Fresh, plump California cashews are smothered in rich milk chocolate to create these sensational gourmet treats!<br><br>There are approximately 100 pieces per pound.<br><br>Unit Price = $5.95/lb.<br><br>Case contains 10 pounds of Gourmet Milk Chocolate Cashew Nuts.<br>Made in the USA.<br><br>Shipping Weight ~ 11 lbs. Kosher Certified.</p>"|Canary|Bulk Chocolates|http://canary.dev/products/2278|http://www.candywarehouse.com//assets/item/regular/milk-chocolate-covered-cashews-125752.jpg|59.5||Y|4|1973-06-08 17:22:16
2285|Gourmet Milk Chocolate Covered Raisins: 10LB Case|"<br><p id=""longDescription""></p> <div>A trip to the movies can be as good as a mini vacation. Sitting there in the dark, you can lose yourself in the images of the screen in front of you. To complete your trip into this imaginary world, you may want to be coaxed into a languid state by a snack so rich, sweet, and charming as these amazing Chocolate Covered Raisins. Now that's good casting.<br><br> To create these scrumptious candy sensations, plump California raisins are drenched in rich milk chocolate, made with no artificial flavors or colors and no preservatives. The enchanting chocolate makes a nice complement to the sweetness of the raisins.<br><br> Unit Price = $4.95/lb.<br><br> Case contains 10 pounds of Gourmet Milk Chocolate Covered Raisins.<br><br> Made in the USA.<br><br> Shipping Weight ~ 11 lbs. Kosher Certified.</div>"|Canary|Bulk Chocolates|http://canary.dev/products/2285|http://www.candywarehouse.com//assets/item/regular/milk-chocolate-covered-raisins-125753.jpg|49.5||Y|4|2013-01-06 12:41:30
2275|Gourmet Milk Chocolate Malt Balls: 8LB Case|"<br><p id=""longDescription""></p> <div>Gourmet milk chocolate malt balls made from the finest ingredients available. Decadent chocolate engulfs your mouth as you enjoy the crunchy malt center.... quite possibly the perfect taste sensation!<br><br> There are approximately 65 pieces per pound.<br><b>Ball Diameter:</b> 1 Inch<br><br> Unit Price = $6.20/lb.<br><br> Case contains 8 pounds of Gourmet Milk Chocolate Covered Malt Balls Candy. Made in the USA.<br><br> Shipping Weight ~ 9 lbs. Kosher Certified.</div>"|Canary|Bulk Chocolates|http://canary.dev/products/2275|http://www.candywarehouse.com//assets/item/regular/chocolate-covered-malt-balls-125755.jpg|49.6||Y|3|1987-11-30 06:26:00
2274|Gourmet Milk Chocolate Peanut Butter Malt Balls: 8LB Case|"<br><p id=""longDescription""></p> <div>From the creator of the original Peanut Butter Malt Ball. The most delectable malt ball you will ever taste! These handmade 1 inch diameter malt balls are layered in 1/8 inch of gourmet peanut butter and 1/8 inch of Ghirardelli milk chocolate. Absolute oral ecstasy!<br><br> There are approximately 35 pieces per pound.<br><b>Ball Diameter:</b> 1 Inch<br><br> Unit Price = $6.20/lb.<br><br> Case contains 8 pounds of Gourmet Milk Chocolate Peanut Butter Malt Balls Candy. Made in the USA.<br><br> Shipping Weight ~ 9 lbs. Kosher Certified.</div>"|Canary|Bulk Chocolates|http://canary.dev/products/2274|http://www.candywarehouse.com//assets/item/regular/chocolate-covered-peanut-butter-malt-balls-127994-w.jpg|49.6||Y|1|1982-05-22 16:44:50
2667|Grab-A-Pop Robot Arm Lollipops: 12-Piece Box|"<br><p id=""longDescription""></p> <div>Grab and pinch your friends or extend into those hard to reach places with these delicious prosthetic pops. ""Danger! Danger Will Robinson!""<br><br> Assortment includes 3 colorful designs in 3 fabulous flavors:<br><b>Peach, Grape, and Green Apple.</b> </div> <div> </div> <div> <b>Sucker Specifications-</b><br> Default Length: 5 3/4 Inches<br> Extended Length: 7 1/2 Inches<br> Hard candy lollipop portion is approximately 1 3/4 inches long.</div> <div> <br> Unit Price = $1.65/pop.<br><br> Display box contains 12 Grab-A-Pops Robotic Pincher Pops.<br><br> Shipping Weight ~ 3 lbs. Kosher Certified.</div>"|Canary|Novelty Candy|http://canary.dev/products/2667|http://www.candywarehouse.com//assets/item/regular/icon-125756.jpg|19.8||Y|4|2011-12-09 23:44:48
2494|Grape Pop Rocks Candy Packs: 24-Piece Box|"<br><p id=""longDescription""></p> <div>A blast from the past, grape flavored Pop Rocks are back in production after an absence of 30 years. Welcome back GRAPE!<br><br> Unit Price = $1.00/packet.<br><br> Display box contains 24 packs of Grape Pop Rocks Candy.<br><br> Made in Spain.<br><br> Shipping Weight ~ 2 lbs.</div>"|Canary|Powder & Particle Candy|http://canary.dev/products/2494|http://www.candywarehouse.com//assets/item/regular/image-129785.jpg|24.0||Y|1|1976-11-08 22:53:02
